name,approximate_value,games.x,AVp16,X1,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games.y,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year,X
Shaquill Griffin,19,45,6.755555555555559,Career,,34.0,,0.0,0.0,0.0,1.0,,,Jun-00,6.0,2.0,,0.0,,,27.0,,,,,shaquill-griffin-1,,12.0,DB,0.0,,,,,,,,,,,0.0,,Career,79.0,3.0,UCF,113.0,2.0,,194.0,,,,168.0,28.0,,
Otis Grigsby,1,16,1.0,,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,otis-grigsby-1,,6.0,DB,0.0,,,,,,,,,,,,0.0,Career,,,Kentucky,,1.0,0.0,,,,,,,,Career
Ladarius Gunter,4,28,2.28571428571429,Career,,25.0,,0.0,0.0,1.0,0.0,,,2-Jun,6.0,1.0,,0.0,,,14.0,,,,,ladarius-gunter-1,,6.0,DB,0.0,,,,,,,,,,,0.0,,Career,76.0,3.0,Miami (FL),101.0,1.0,,198.0,,,,151.0,25.2,,
Winston Guy,3,37,1.2972972972973,Career,,150.0,,,,1.0,1.0,,,,5.0,0.0,,,,,3.0,,,,,winston-guy-1,,,DB,,,,,,,,,,,,2.5,,Career,147.0,20.0,Kentucky,297.0,,,,,,,-2.0,-0.4,,
Joe Haden,66,132,8.0,Career,,61.0,,,,,,,,,8.0,0.0,,,,,,,,,,joe-haden-1,,,DB,,,,,,,,,,,,3.5,,Career,157.0,9.0,Florida,218.0,,,,,,,166.0,20.8,,
Eric Hagg,3,22,2.18181818181818,Career,,30.0,,0.0,0.0,1.0,1.0,0.0,,,6.0,0.0,,0.0,0.0,,7.0,,,,,eric-hagg-1,,6.0,DB,1.0,,,,,,,,,,,4.0,0.0,Career,100.0,14.0,Nebraska,130.0,1.0,0.0,,,,3.0,37.0,6.2,,
Leon Hall,60,152,6.31578947368421,,,20.0,,,,,,1.0,,,12.0,0.0,,,,,,,,,,leon-hall-1,,12.0,DB,1.0,,,,,,,,,,,3.0,,Career,86.0,5.0,Michigan,106.0,2.0,,,,,83.0,23.0,1.9,,Career
Andre Hal,20,69,4.63768115942029,Career,,37.0,,0.0,0.0,0.0,1.0,,,Jun-00,6.0,0.0,,1.0,,,17.0,,,,,andre-hal-1,,6.0,DB,0.0,,,,,,,,,,,0.0,,Career,96.0,11.5,Vanderbilt,133.0,1.0,,186.0,,,,129.0,21.5,,
Ken Hamlin,45,107,6.7289719626168205,,,,,,,,,,,,9.0,0.0,,,,,,,,,,ken-hamlin-1,,,DB,,,,,,,,,,,,,,Career,,,Arkansas,,,,,,,,66.0,7.3,,Career
Joselio Hanson,19,120,2.53333333333333,,,,,,,,,,,,4.0,0.0,,,,,,,,,,joselio-hanson-1,,,DB,,,,,,,,,,,,,,Career,,,Texas Tech,,,,,,,,80.0,20.0,,Career
Vernon Hargreaves III,13,41,5.07317073170732,Career,,40.0,,,,1.0,2.0,,,11-May,10.0,0.0,,,,,27.0,,,,,vernon-hargreaves-iii-1,,,DB,,,,,,,,,,,,0.0,,Career,81.0,3.0,Florida,121.0,,,199.0,,,,191.0,19.1,,
Duron Harmon,19,111,2.73873873873874,Career,,46.0,,0.0,0.0,0.0,0.0,2.0,,,6.0,1.0,,0.0,0.0,,0.0,,,,,duron-harmon-1,,18.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,83.0,4.5,Rutgers,129.0,3.0,0.0,,,,73.0,97.0,16.2,,
Roman Harper,59,156,6.051282051282049,,,34.0,,,,,,1.0,,,5.0,0.0,,,,,,,,,,roman-harper-1,,6.0,DB,,,,,,,,,,,,0.5,,Career,35.0,6.5,Alabama,69.0,1.0,,,,,0.0,76.0,15.2,,Career
Antoine Harris,3,35,1.37142857142857,,,,,,,,,,,,5.0,0.0,,0.0,,,,,,,,antoine-harris-1,,12.0,DB,,,,,,,,,,,,,,Career,,,Louisville,,2.0,,,,,,0.0,0.0,,Career
Brandon Harris,3,42,1.14285714285714,Career,,41.0,,,,,,,,3-Jun,4.0,0.0,,,,,,,,,,brandon-harris-1,,,DB,,,,,,,,,,,,2.0,,Career,92.0,10.0,Miami (FL),133.0,,,204.0,,,,35.0,8.8,,
Charles Harris,7,41,2.73170731707317,Career,,21.0,,,,0.0,0.0,0.0,,3-Jun,2.0,0.0,,,,,3.0,,,,,charles-harris-1,,,DB,,,,,,,,,,,,0.0,,Career,69.0,2.5,Tulane,90.0,,,240.0,,,0.0,44.0,22.0,,
Chris Harris,46,101,7.28712871287129,Career,,92.0,,,,1.0,0.0,0.0,,,3.0,0.0,,,,,10.0,,,,,chris-harris-1,,,DB,,,,,,,,,,,,4.0,,Career,198.0,16.0,Kansas,290.0,,,,,,0.0,11.0,3.7,,
De'Vante Harris,3,31,1.5483870967741902,Career,,49.0,,0.0,0.0,0.0,1.0,,,11-May,5.0,1.0,,0.0,,,21.0,,,,,devante-harris-1,,6.0,DB,0.0,,,,,,,,,,,0.0,,Career,116.0,7.5,Texas A&M,165.0,1.0,,185.0,,,,70.0,14.0,,
Marcell Harris,4,21,3.0476190476190497,Career,,43.0,,0.0,0.0,1.0,1.0,1.0,,1-Jun,2.0,0.0,,0.0,0.0,,1.0,,,,,marcell-harris-1,,6.0,DB,0.0,,,,,,,,,,,1.0,,Career,59.0,4.0,Florida,102.0,1.0,,211.0,,,,25.0,12.5,,
Mike Harris,9,36,4.0,Career,,23.0,,,,,,,,,5.0,0.0,,,,,,,,,,mike-harris-1,,,DB,,,,,,,,,,,,1.0,,Career,76.0,6.0,Florida State,99.0,,,,,,,101.0,20.2,,
Nic Harris,5,30,2.6666666666666696,Career,,88.0,,0.0,0.0,1.0,0.0,0.0,,,7.0,1.0,,0.0,0.0,,0.0,,,,,nic-harris-1,,6.0,DB,0.0,,,,,,,,,,,6.5,0.0,Career,144.0,20.0,Oklahoma,232.0,1.0,0.0,,,,0.0,44.0,6.3,,
Ronnie Harrison,9,28,5.14285714285714,Career,,64.0,,0.0,0.0,1.0,2.0,1.0,,3-Jun,7.0,1.0,,0.0,0.0,,17.0,,,,,ronnie-harrison-1,,12.0,DB,0.0,,,,,,,,,,,3.5,,Career,110.0,7.0,Alabama,174.0,2.0,,214.0,,,,112.0,16.0,,
Victor Harris,3,18,2.6666666666666696,Career,,44.0,,0.0,0.0,0.0,0.0,0.0,,,15.0,4.0,,1.0,0.0,,2.0,,,,,victor-harris-1,,30.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,84.0,5.5,Virginia Tech,128.0,5.0,0.0,,,,0.0,278.0,18.5,,
Dominique Hatfield,2,21,1.52380952380952,2015,,6.0,,0.0,0.0,0.0,0.0,,12.0,10-May,4.0,1.0,,0.0,,,2.0,,,,,dominique-hatfield-1,,6.0,DB,0.0,,,,,,,,,,,0.0,,2015,27.0,1.5,Utah,33.0,1.0,,175.0,,,,54.0,13.5,,
D.J. Hayden,17,86,3.16279069767442,Career,,37.0,,,,5.0,2.0,,,,6.0,3.0,,,,,11.0,,,,,dj-hayden-1,,18.0,DB,0.0,,,,,,,,,,,1.0,,Career,90.0,9.5,Houston,127.0,3.0,,,,,,229.0,38.2,,
Casey Hayward,46,115,6.4,Career,,53.0,,0.0,0.0,1.0,0.0,0.0,,,15.0,1.0,,0.0,0.0,,3.0,,,,,casey-hayward-1,5.0,6.0,DB,0.0,,0.0,0.0,,0.0,5.0,0.0,60.0,12.0,0.0,0.0,0.0,Career,145.0,18.0,Vanderbilt,198.0,1.0,0.0,,60.0,12.0,0.0,126.0,8.4,,
Kyries Hebert,3,31,1.5483870967741902,,,,,,,,,,,,5.0,0.0,,,,,,,,,,kyries-hebert-1,,,DB,,,,,,,,,,,,,,Career,,,Louisiana,,,,,,,,55.0,11.0,,Career
Derrick Henry,30,62,7.74193548387097,Career,,29.0,,,,2.0,0.0,0.0,,,1.0,0.0,,,,,1.0,,,,,derrick-henry-1,,,DB,,,,,,,,,,,,0.0,,Career,50.0,2.5,Ball State,79.0,,,,,,0.0,3.0,3.0,,
B.J. Hill,9,32,4.5,Career,0.0,50.0,0.0,,,,,,,,8.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,bj-hill-2,180.0,36.0,DB,1.0,0.0,0.0,248.0,8.0,31.0,149.0,5.0,677.0,4.5,5.0,0.0,,Career,114.0,10.0,Ball State,164.0,6.0,,,925.0,5.1,,56.0,7.0,,
Brian Hill,5,29,2.75862068965517,Career,,7.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,brian-hill-2,,,DB,,,,,,,,,,,,0.0,,Career,5.0,0.5,New Mexico,12.0,,,,,,0.0,,,,
Holton Hill,3,24,2.0,Career,,30.0,,0.0,0.0,1.0,1.0,,,3-Jun,3.0,3.0,,0.0,,,8.0,,,,,holton-hill-1,,18.0,DB,0.0,,,,,,,,,,,0.0,,Career,92.0,1.0,Texas,122.0,4.0,,200.0,,,,117.0,39.0,,
Josh Hill,9,103,1.3980582524271798,Career,,77.0,,0.0,0.0,0.0,1.0,,,Jun-00,5.0,1.0,,0.0,,,12.0,,,,,josh-hill-1,,6.0,DB,0.0,,,,,,,,,,,1.0,0.0,Career,137.0,5.5,California,214.0,1.0,0.0,180.0,,,,48.0,9.6,,
Renaldo Hill,45,141,5.1063829787234,,,,,,,,,,,,9.0,0.0,,,,,,,,,,renaldo-hill-1,,,DB,,,,,,,,,,,,,,Career,,,Michigan State,,,,,,,,28.0,3.1,,Career
Reynaldo Hill,11,48,3.6666666666666696,,,,,,,,,,,,1.0,0.0,,,,,,,,,,reynaldo-hill-1,,,DB,,,,,,,,,,,,,,Career,,,Florida,,,,,,,,0.0,0.0,,Career
Tye Hill,10,40,4.0,,,8.0,,,,,,,,,5.0,0.0,,,,,,,,,,tye-hill-1,45.0,12.0,DB,,,0.0,7.0,2.3,3.0,42.0,2.0,225.0,5.4,2.0,0.0,,Career,35.0,4.0,Clemson,43.0,2.0,,,232.0,5.2,,33.0,6.6,,Career
Will Hill,15,50,4.8,Career,,50.0,,,,0.0,0.0,0.0,,,4.0,0.0,,,,,1.0,,,,,will-hill-1,,,DB,,,,,,,,,,,,1.5,,Career,94.0,4.0,Florida,144.0,,,,,,0.0,155.0,38.8,,
Mike Hilton,9,47,3.06382978723404,Career,,70.0,,,,4.0,0.0,0.0,,9-May,6.0,0.0,,,,,24.0,,,,,mike-hilton-1,,,DB,,,,,,,,,,,,3.5,,Career,156.0,25.5,Ole Miss,226.0,,,184.0,,,0.0,2.0,0.3,,
Kevin Hobbs,2,34,0.941176470588235,,,13.0,,0.0,0.0,0.0,0.0,0.0,,,3.0,1.0,,0.0,0.0,,3.0,,,,,kevin-hobbs-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,11.0,0.5,Auburn,24.0,1.0,0.0,,,,0.0,33.0,11.0,,Career
Gerald Hodges,20,81,3.95061728395062,Career,,126.0,,,,0.0,0.0,0.0,,,3.0,0.0,,,,,2.0,,,,,gerald-hodges-1,,,DB,,,,,,,,,,,,5.5,,Career,123.0,21.0,Penn State,249.0,,,,,,0.0,63.0,21.0,,
Terrence Holt,18,71,4.05633802816901,,,,,,,,,,,,5.0,0.0,,,,,,,,,,terrence-holt-1,,6.0,DB,1.0,,,,,,,,,,,,,Career,,,North Carolina State,,1.0,,,,,,68.0,13.6,,Career
Roderick Hood,24,102,3.76470588235294,,,,,,,,,,,,5.0,0.0,,,,,,,,,,roderick-hood-1,,,DB,,,,,,,,,,,,,,Career,,,Auburn,,,,,,,,72.0,14.4,,Career
Chris Hope,53,163,5.20245398773006,,,,,,,,,1.0,,,9.0,0.0,,,,,,,,,,chris-hope-1,,6.0,DB,0.0,,,,,,,,,,,,,Career,,,Florida State,,1.0,,,,,12.0,28.0,3.1,,Career
Chris Horton,8,29,4.41379310344828,Career,,65.0,,,,1.0,0.0,0.0,,,4.0,0.0,,,,,5.0,,,,,chris-horton-1,,,DB,,,,,,,,,,,,3.0,,Career,145.0,12.5,UCLA,210.0,,,,,,0.0,9.0,2.3,,
Jayron Hosley,7,43,2.6046511627907,Career,,36.0,,,,,,,,,12.0,0.0,,0.0,,,,,,,,jayron-hosley-1,,12.0,DB,2.0,,,,,,,,,,,1.0,,Career,73.0,3.5,Virginia Tech,109.0,2.0,,,,,,166.0,13.8,,
Chris Houston,38,99,6.141414141414139,,,7.0,,0.0,0.0,1.0,0.0,0.0,,,3.0,1.0,,0.0,0.0,,8.0,,,,,chris-houston-1,,12.0,DB,1.0,,,,,,,,,,,0.0,0.0,Career,63.0,3.5,Arkansas,70.0,2.0,0.0,,,,0.0,129.0,43.0,,Career
Davon House,18,87,3.31034482758621,Career,,80.0,,,,,,1.0,,,11.0,3.0,,0.0,,,,,,,,davon-house-1,1.0,24.0,DB,,,,,,,1.0,0.0,18.0,18.0,0.0,0.0,,Career,122.0,4.0,New Mexico State,202.0,4.0,,,18.0,18.0,38.0,319.0,29.0,,
Michael Huff,38,118,5.15254237288136,,,43.0,,,,,,1.0,,,7.0,4.0,,,,,,,,,,michael-huff-1,,30.0,DB,0.0,,,,,,,,,,,2.0,,Career,44.0,9.0,Texas,87.0,5.0,,,,,21.0,162.0,23.1,,Career
Brandon Hughes,2,31,1.03225806451613,Career,,51.0,,,,1.0,1.0,0.0,,,3.0,0.0,,,,,13.0,,,,,brandon-hughes-1,,,DB,,,,,,,,,,,,0.0,,Career,117.0,12.5,Oregon State,168.0,,,,,,6.0,4.0,1.3,,
Marlon Humphrey,20,46,6.95652173913043,Career,,20.0,,0.0,0.0,3.0,0.0,,,1-Jun,5.0,1.0,,0.0,,,13.0,,,,,marlon-humphrey-1,,6.0,DB,0.0,,,,,,,,,,,0.0,,Career,61.0,6.5,Alabama,81.0,1.0,,196.0,,,,46.0,9.2,,
Demontre Hurst,3,32,1.5,Career,,39.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,,0.0,0.0,,11.0,,,,,demontre-hurst-1,,6.0,DB,0.0,,,,,,,,,,,2.0,0.0,Career,139.0,10.0,Oklahoma,178.0,1.0,0.0,,,,0.0,104.0,52.0,,
Micah Hyde,40,110,5.81818181818182,Career,,85.0,,0.0,0.0,2.0,0.0,1.0,,,8.0,2.0,,0.0,0.0,,15.0,,,,,micah-hyde-1,,18.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,155.0,5.5,Iowa,240.0,3.0,0.0,,,,9.0,142.0,17.8,,
Duke Ihenacho,9,36,4.0,Career,,125.0,,0.0,0.0,2.0,0.0,1.0,,,7.0,2.0,,0.0,0.0,,5.0,,,,,duke-ihenacho-1,,18.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,143.0,15.0,San Jose State,268.0,3.0,0.0,,,,20.0,110.0,15.7,,
George Iloka,32,99,5.1717171717171695,Career,,64.0,,,,1.0,0.0,0.0,,,7.0,0.0,,,,,1.0,,,,,george-iloka-1,,,DB,,,,,,,,,,,,1.0,,Career,167.0,13.5,Boise State,231.0,,,,,,0.0,33.0,4.7,,
David Irons,1,20,0.8,,,31.0,,,,0.0,0.0,0.0,,,2.0,0.0,,,,,11.0,,,,,david-irons-1,,,DB,,,,,,,,,,,,0.0,,Career,59.0,5.5,Auburn,90.0,,,,,,0.0,0.0,0.0,,Career
Kemal Ishmael,14,95,2.35789473684211,Career,,155.0,,,,1.0,0.0,0.0,,,6.0,0.0,,,,,3.0,,,,,kemal-ishmael-1,,,DB,,,,,,,,,,,,1.0,,Career,213.0,9.5,UCF,368.0,,,,,,0.0,58.0,9.7,,
Chevis Jackson,4,33,1.93939393939394,Career,,37.0,,,,,,,,,8.0,0.0,,,,,,,,,,chevis-jackson-1,,,DB,,,,,,,,,,,,0.5,,Career,100.0,8.0,LSU,137.0,,,,,,,62.0,7.8,,
Donte Jackson,10,29,5.51724137931035,Career,,28.0,,,,1.0,1.0,,,11-May,4.0,0.0,,,,,19.0,,,,,donte-jackson-1,1.0,,DB,,,0.0,0.0,,0.0,1.0,0.0,14.0,14.0,0.0,1.0,,Career,82.0,4.0,LSU,110.0,,,175.0,14.0,14.0,,40.0,10.0,,
Eddie Jackson,30,46,10.434782608695699,2013,,3.0,,0.0,0.0,0.0,1.0,,6.0,Jun-00,1.0,0.0,,0.0,,,2.0,,,,,eddie-jackson-6,,0.0,DB,0.0,,,,,,,,,,,0.0,,2013,16.0,1.0,Alabama,19.0,0.0,,201.0,,,,0.0,0.0,,
J.C. Jackson,8,29,4.41379310344828,Career,,18.0,,,,1.0,1.0,,,1-Jun,4.0,0.0,,,,,13.0,,,,,jc-jackson-1,,,DB,,,,,,,,,,,,0.0,,Career,62.0,1.5,Maryland,80.0,,,193.0,,,,10.0,2.5,,
Josh Jackson,5,30,2.6666666666666696,2009,,,,,,,,,8.0,1-Jun,1.0,0.0,,,,,,,,,,josh-jackson-1,,,DB,,,,,,,,,,,,,,2009,,,Army,,,,211.0,,,,26.0,26.0,,
Justin Jackson,4,20,3.2,Career,,46.0,,,,0.0,0.0,0.0,,,1.0,0.0,,,,,2.0,,,,,justin-jackson-1,,,DB,,,,,,,,,,,,0.0,,Career,59.0,4.0,Nevada,105.0,,,,,,0.0,3.0,3.0,,
Kareem Jackson,56,145,6.17931034482759,Career,,53.0,,,,,,,,,5.0,0.0,,,,,,,,,,kareem-jackson-1,,,DB,,,,,,,,,,,,0.0,,Career,106.0,8.0,Alabama,159.0,,,,,,,164.0,32.8,,
Marlin Jackson,14,56,4.0,,,,,,,,,,,,9.0,1.0,,0.0,,,,,,,,marlin-jackson-1,,12.0,DB,1.0,,,,,,,,,,,,,Career,,,Michigan,,2.0,,,,,,77.0,8.6,,Career
Nate Jackson,2,41,0.780487804878049,Career,,10.0,,,,0.0,0.0,,,11-May,0.0,0.0,,,,,9.0,,,,,nate-jackson-2,,,DB,,,,,,,,,,,,0.0,,Career,48.0,0.0,Kansas State,58.0,,,185.0,,,,0.0,,,
Steven Jackson,92,160,9.2,Career,,89.0,,,,0.0,0.0,0.0,,,6.0,0.0,,,,,3.0,,,,,steven-jackson-2,,,DB,,,,,,,,,,,,0.5,,Career,125.0,7.5,Ohio,214.0,,,,,,0.0,63.0,10.5,,
Tanard Jackson,26,56,7.428571428571429,,,26.0,,,,,,,,,5.0,0.0,,,,,,,,,,tanard-jackson-1,,,DB,,,,,,,,,,,,2.5,,Career,80.0,7.0,Syracuse,106.0,,,,,,,43.0,8.6,,Career
Craig James,1,17,0.941176470588235,Career,,7.0,,,,0.0,0.0,,,10-May,0.0,0.0,,,,,3.0,,,,,craig-james-2,,,DB,,,,,,,,,,,,0.0,,Career,6.0,0.0,Minnesota,13.0,,,189.0,,,,0.0,,,
Derwin James,13,21,9.90476190476191,Career,,76.0,,0.0,0.0,2.0,2.0,,,3-Jun,3.0,1.0,,0.0,,,15.0,,,,,derwin-james-1,,6.0,DB,0.0,,,,,,,,,,,5.5,,Career,110.0,15.0,Florida State,186.0,1.0,,211.0,,,,41.0,13.7,,
Quentin Jammer,67,183,5.85792349726776,,,,,,,,,,,,7.0,0.0,,,,,,,,,,quentin-jammer-1,,,DB,,,,,,,,,,,,,,Career,,,Texas,,,,,,,,29.0,4.1,,Career
Jaiquawn Jarrett,5,47,1.7021276595744699,Career,,125.0,,,,,,,,,9.0,0.0,,,,,,,,,,jaiquawn-jarrett-1,,,DB,,,,,,,,,,,,0.0,,Career,174.0,6.5,Temple,299.0,,,,,,,102.0,11.3,,
A.J. Jefferson,8,43,2.97674418604651,Career,,39.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,3.0,0.0,,1.0,,,,,aj-jefferson-1,,24.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,69.0,1.0,Fresno State,108.0,4.0,0.0,,,,0.0,0.0,,,
Tony Jefferson,27,98,4.40816326530612,Career,,77.0,,,,,,,,,8.0,1.0,,,,,,,,,,tony-jefferson-1,,6.0,DB,,,,,,,,,,,,7.0,,Career,181.0,18.0,Oklahoma,258.0,1.0,,,,,,52.0,6.5,,
Janoris Jenkins,54,115,7.51304347826087,Career,,29.0,,,,,,,,,8.0,1.0,,,,,,,,,,janoris-jenkins-1,,6.0,DB,0.0,,,,,,,,,,,2.0,,Career,92.0,9.5,Florida,121.0,1.0,,,,,,91.0,11.4,,
Malcolm Jenkins,76,167,7.2814371257485,Career,,72.0,,,,,,,,,11.0,2.0,,0.0,,,,,,,,malcolm-jenkins-1,,12.0,DB,0.0,,,,,,,,,,,1.0,,Career,124.0,13.5,Ohio State,196.0,2.0,,,,,,159.0,14.5,,
Mike Jenkins,30,101,4.7524752475247505,Career,,16.0,,,,,,,,,6.0,0.0,,1.0,,,,,,,,mike-jenkins-1,,6.0,DB,0.0,,,,,,,,,,,0.0,,Career,87.0,6.0,South Florida,103.0,1.0,,,,,,41.0,6.8,,
Rayshawn Jenkins,8,46,2.7826086956521703,Career,,66.0,,,,0.0,1.0,,,2-Jun,9.0,0.0,,,,,15.0,,,,,rayshawn-jenkins-1,,,DB,,,,,,,,,,,,1.5,,Career,135.0,8.5,Miami (FL),201.0,,,210.0,,,,62.0,6.9,,
Kelly Jennings,20,91,3.5164835164835204,,,8.0,,,,,,,,,6.0,0.0,,,,,,,,,,kelly-jennings-1,,,DB,,,,,,,,,,,,1.0,,Career,24.0,3.0,Miami (FL),32.0,,,,,,,37.0,6.2,,Career
M.D. Jennings,10,47,3.4042553191489398,Career,,112.0,,,,,,,,,8.0,0.0,,,,,,,,,,md-jennings-1,,,DB,,,,,,,,,,,,2.0,,Career,129.0,7.5,Arkansas State,241.0,,,,,,,147.0,18.4,,
Tim Jennings,50,137,5.839416058394161,,,10.0,,,,,,,,,10.0,2.0,,0.0,,,,,,,,tim-jennings-1,,12.0,DB,0.0,,,,,,,,,,,1.0,,Career,46.0,7.0,Georgia,56.0,2.0,,,,,,194.0,19.4,,Career
Bruce Johnson,3,38,1.26315789473684,Career,,21.0,,,,0.0,0.0,0.0,,,2.0,0.0,,,,,0.0,,,,,bruce-johnson-1,,,DB,,,,,,,,,,,,0.0,,Career,57.0,4.0,Miami (FL),78.0,,,,,,0.0,0.0,0.0,,
Derrick Johnson,107,188,9.106382978723401,,,,,,,,1.0,0.0,,,,,,,,,,,,,,derrick-johnson-1,,,DB,,,,,,,,,,,,,,Career,,,Arkansas,,,,,,,24.0,,,,Career
D.J. Johnson,0,17,0.0,Career,,51.0,,,,,,,,,8.0,0.0,,,,,,,,,,dj-johnson-2,,,DB,,,,,,,,,,,,1.0,,Career,188.0,4.5,Texas Tech,239.0,,,,,,,145.0,18.1,,
Jeron Johnson,3,64,0.75,Career,,134.0,,,,1.0,0.0,0.0,,,8.0,0.0,,,,,6.0,,,,,jeron-johnson-1,,,DB,,,,,,,,,,,,1.5,,Career,194.0,12.0,Boise State,328.0,,,,,,0.0,53.0,6.6,,
Leonard Johnson,14,83,2.69879518072289,Career,,61.0,,,,1.0,4.0,,,,6.0,0.0,,,,,15.0,,,,,leonard-johnson-1,,,DB,,,,,,,,,,,,0.0,,Career,180.0,8.0,Iowa State,241.0,,,,,,,6.0,1.0,,
Mike Johnson,2,18,1.77777777777778,Career,,23.0,,,,0.0,0.0,,,11-May,0.0,0.0,,,,,3.0,,,,,mike-johnson-14,,,DB,,,,,,,,,,,,0.0,,Career,21.0,1.5,Iowa State,44.0,,,195.0,,,,0.0,,,
Rashad Johnson,27,114,3.78947368421053,Career,,77.0,,,,,,,,,11.0,2.0,,0.0,,,,,,,,rashad-johnson-1,,12.0,DB,,,,,,,,,,,,2.0,,Career,139.0,12.0,Alabama,216.0,2.0,,,,,,189.0,17.2,,
Steve Johnson,37,99,5.979797979797981,Career,,16.0,,,,1.0,0.0,0.0,,,,,,,,,1.0,,,,,steve-johnson-1,,,DB,,,,,,,,,,,,0.0,,Career,36.0,0.5,Iowa State,52.0,,,,,,0.0,,,,
Todd Johnson,14,80,2.8,,,,,,,,,1.0,,,9.0,0.0,,,,,,,,,,todd-johnson-1,,6.0,DB,0.0,,,,,,,,,,,,,Career,,,Florida,,1.0,,,,,76.0,164.0,18.2,,Career
Tyrell Johnson,12,53,3.6226415094339597,Career,,88.0,,,,,,1.0,,,12.0,1.0,,0.0,,,,,,,,tyrell-johnson-1,3.0,12.0,DB,0.0,,0.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,,Career,181.0,6.5,Arkansas State,269.0,2.0,,,5.0,1.7,55.0,309.0,25.8,,
Brandon Jones,13,59,3.52542372881356,Career,,3.0,,,,,,,,5-Jun,0.0,0.0,,,,,,,,,,brandon-jones-1,1.0,,DB,,,,,,,1.0,0.0,3.0,3.0,0.0,0.0,,Career,6.0,0.0,California,9.0,,,235.0,3.0,3.0,,0.0,,,
Brad Jones,20,83,3.85542168674699,Career,,28.0,,,,0.0,0.0,0.0,,,3.0,0.0,,,,,1.0,,,,,brad-jones-1,,,DB,,,,,,,,,,,,0.0,,Career,62.0,4.0,Cincinnati,90.0,,,,,,0.0,10.0,3.3,,
Chris Jones,14,118,1.8983050847457599,Career,,11.0,,0.0,0.0,0.0,1.0,,,11-May,5.0,1.0,,0.0,,,16.0,,,,,chris-jones-12,,6.0,DB,0.0,,,,,,,,,,,2.0,,Career,65.0,5.0,Nebraska,76.0,1.0,,185.0,,,,60.0,12.0,,
Colin Jones,14,137,1.6350364963503603,Career,,46.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,,0.0,0.0,,1.0,,,,,colin-jones-1,,6.0,DB,0.0,,,,,,,,,,,4.0,0.0,Career,78.0,14.0,Texas Christian,124.0,1.0,0.0,,,,0.0,38.0,19.0,,
David Jones,6,59,1.6271186440678,Career,,14.0,,,,,,1.0,,,1.0,0.0,,1.0,,,,,,,,david-jones-1,,12.0,DB,,,,,,,,,,,,0.0,,Career,63.0,2.5,Kentucky,77.0,2.0,,,,,0.0,0.0,0.0,,
Don Jones,2,56,0.5714285714285711,Career,,53.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,,0.0,0.0,,0.0,,,,,don-jones-1,38.0,30.0,DB,2.0,,1.0,153.0,11.8,13.0,25.0,2.0,156.0,6.2,3.0,1.0,0.0,Career,76.0,12.0,Arkansas State,129.0,5.0,0.0,,309.0,8.1,0.0,29.0,14.5,,
Herana-Daze Jones,1,31,0.516129032258065,,,,,0.0,0.0,,1.0,1.0,,,6.0,0.0,,0.0,0.0,,,,,,,herana-daze-jones-1,,6.0,DB,0.0,,,,,,,,,,,,0.0,Career,,,Indiana,,1.0,0.0,,,,9.0,19.0,3.2,,Career
Adam Jones,64,146,7.01369863013699,,-3.4,,15.0,0.0,0.0,,1.0,1.0,,,,,6.0,1.0,,38.0,,39.5,0.0,140.0,3.7,adam-jones-1,41.0,18.0,DB,1.0,38.8,0.0,8.0,4.0,2.0,39.0,0.0,90.0,2.3,0.0,,0.0,Career,,,West Virginia,,3.0,0.0,,98.0,2.4,47.0,,,,Career
Reshad Jones,50,128,6.25,Career,,77.0,,,,,,,,,11.0,0.0,,,,,,,,,,reshad-jones-1,,,DB,,,,,,,,,,,,0.0,,Career,129.0,10.0,Georgia,206.0,,,,,,,174.0,15.8,,
